style_id,image_path,scale,seed,n_refs,clip_mean_sim,dinov2_mean_sim,clip_p90_limit,dinov2_p90_limit,gate1_pass,clip_max_sim,dinov2_max_sim,clip_gate1b_limit,dinov2_gate1b_limit,gate1b_pass,clone_fails_gate1b,floor_max_sim,floor_limit,integrity_floor_pass,smolvlm_fidelity,smolvlm_gate2_pass,smolvlm_extraction,smolvlm_gate3_answers,smolvlm_gate3_pass,smolvlm_vlm_coherent,florence2_fidelity,florence2_gate2_pass,florence2_extraction,gate2_pass,gate3_pass,gate2_advisory_pass,integrity_style_pass,global_floor_limit
Ladieswear || Dress || Dresses Ladies || Red || Solid,data\generated\n9\ladieswear_dress_dresses-ladies_red_solid\s0.15_seed42.png,0.15,42,25,0.8009349274635315,0.6665744435787201,0.9505268812179566,0.8402593493461609,true,0.8350832462310791,0.7986882328987122,0.9740213394165039,0.9010064125061035,true,true,0.7986882328987122,0.7542705535888672,true,0.5666666666666667,true,"{""product_type"": ""Dress."", ""colour_family"": ""Orange."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.2833333333333333,false,"{""product_type"": ""The image shows a light pink dress with a square neckline and long sleeves. The dress has a tie waist at the waist, creating a flattering silhouette. The waistline is cinched with a thin belt, adding a touch of elegance to the dress. The fabric appears to be lightweight and flowy, with a subtle sheen. The sleeves are puff-sleeved, giving the dress a feminine and elegant look. The background is a plain beige color"", ""colour_family"": ""The image shows a light pink dress with a square neckline and long sleeves. The dress has a tie waist at the waist, creating a flattering silhouette. The waistline is cinched with a thin belt, adding a touch of elegance to the dress. The fabric appears to be lightweight and flowy, with a subtle sheen. The sleeves are puff-sleeved, giving the dress a feminine and elegant look. The background is a plain beige color"", ""graphical_treatment"": ""The image shows a light pink dress with a square neckline and long sleeves. The dress has a tie waist at the waist, creating a flattering silhouette. The waistline is cinched with a thin belt, adding a touch of elegance to the dress. The fabric appears to be lightweight and flowy, with a subtle sheen. The sleeves are puff-sleeved, giving the dress a feminine and elegant look. The background is a plain beige color""}",true,true,false,true,0.7785730004310608
Ladieswear || Dress || Dresses Ladies || Red || Solid,data\generated\n9\ladieswear_dress_dresses-ladies_red_solid\s0.35_seed49.png,0.35,49,25,0.7691453838348389,0.3091214621067047,0.9505268812179566,0.8402593493461609,true,0.8260425329208374,0.45246654748916626,0.9740213394165039,0.9010064125061035,true,true,0.45246654748916626,0.7542705535888672,false,0.5666666666666667,true,"{""product_type"": ""Dress."", ""colour_family"": ""White."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.2833333333333333,false,"{""product_type"": ""The image shows a woman wearing a white midi dress. The dress has a square neckline and short sleeves with puff sleeves. It is cinched at the waist with a belt, creating a flattering silhouette. The woman is standing in front of a plain beige background and is wearing gold high heels. She has her hands on her hips and is looking directly at the camera."", ""colour_family"": ""The image shows a woman wearing a white midi dress. The dress has a square neckline and short sleeves with puff sleeves. It is cinched at the waist with a belt, creating a flattering silhouette. The woman is standing in front of a plain beige background and is wearing gold high heels. She has her hands on her hips and is looking directly at the camera."", ""graphical_treatment"": ""The image shows a woman wearing a white midi dress. The dress has a square neckline and short sleeves with puff sleeves. It is cinched at the waist with a belt, creating a flattering silhouette. The woman is standing in front of a plain beige background and is wearing gold high heels. She has her hands on her hips and is looking directly at the camera.""}",true,true,false,false,0.7785730004310608
Ladieswear || Dress || Dresses Ladies || Red || Solid,data\generated\n9\ladieswear_dress_dresses-ladies_red_solid\s0.45_seed42.png,0.45,42,25,0.8389585375785827,0.653334630727768,0.9505268812179566,0.8402593493461609,true,0.8983967304229736,0.7648460268974304,0.9740213394165039,0.9010064125061035,true,true,0.7648460268974304,0.7542705535888672,false,0.2833333333333333,false,"{""product_type"": ""Dress."", ""colour_family"": ""Orange."", ""graphical_treatment"": ""Striped.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image is of a red and white striped dress. The dress has a square neckline with short puff sleeves and a tie waist at the waist. The stripes are vertical and the dress appears to be made of a lightweight fabric. The waistline is cinched with a white ribbon, creating a tie-around effect. The skirt of the dress is flared and falls below the knees. The overall style is casual and feminine."", ""colour_family"": ""The image is of a red and white striped dress. The dress has a square neckline with short puff sleeves and a tie waist at the waist. The stripes are vertical and the dress appears to be made of a lightweight fabric. The waistline is cinched with a white ribbon, creating a tie-around effect. The skirt of the dress is flared and falls below the knees. The overall style is casual and feminine."", ""graphical_treatment"": ""The image is of a red and white striped dress. The dress has a square neckline with short puff sleeves and a tie waist at the waist. The stripes are vertical and the dress appears to be made of a lightweight fabric. The waistline is cinched with a white ribbon, creating a tie-around effect. The skirt of the dress is flared and falls below the knees. The overall style is casual and feminine.""}",false,true,true,true,0.7785730004310608
Ladieswear || Dress || Dresses Ladies || Red || Solid,data\generated\n9\ladieswear_dress_dresses-ladies_red_solid\s0.45_seed43.png,0.45,43,25,0.8877970123291016,0.7314234483242035,0.9505268812179566,0.8402593493461609,true,0.9272428750991821,0.8611915707588196,0.9740213394165039,0.9010064125061035,true,true,0.8611915707588196,0.7542705535888672,true,0.5666666666666667,true,"{""product_type"": ""Dress."", ""colour_family"": ""Orange."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image shows a long, red dress hanging on a wooden hanger against a plain white background. The dress has a round neckline and short sleeves with puff sleeves on the shoulders. It has a tie waist at the waist, creating a flattering silhouette. The skirt of the dress is full and flows down to the floor. The fabric appears to be lightweight and flowy, with a subtle sheen."", ""colour_family"": ""The image shows a long, red dress hanging on a wooden hanger against a plain white background. The dress has a round neckline and short sleeves with puff sleeves on the shoulders. It has a tie waist at the waist, creating a flattering silhouette. The skirt of the dress is full and flows down to the floor. The fabric appears to be lightweight and flowy, with a subtle sheen."", ""graphical_treatment"": ""The image shows a long, red dress hanging on a wooden hanger against a plain white background. The dress has a round neckline and short sleeves with puff sleeves on the shoulders. It has a tie waist at the waist, creating a flattering silhouette. The skirt of the dress is full and flows down to the floor. The fabric appears to be lightweight and flowy, with a subtle sheen.""}",true,true,true,true,0.7785730004310608
Ladieswear || Bikini top || Swimwear || Orange || All over pattern,data\generated\n9\ladieswear_bikini-top_swimwear_orange_all-over-pattern\s0.35_seed42.png,0.35,42,8,0.8396900147199631,0.719783641397953,0.8952780187129974,0.8467449009418487,true,0.8836827278137207,0.8309100866317749,0.9201377630233765,0.9152873754501343,true,true,0.8309100866317749,0.6621219038963317,true,0.2833333333333333,false,"{""product_type"": ""Bikini."", ""colour_family"": ""Orange."", ""graphical_treatment"": ""Polka dot.""}",YN,false,true,0.5736111111111111,true,"{""product_type"": ""The image is of a bikini top and bottom. The top is a halter style with a triangle neckline and thin straps. The straps are tied in a knot at the top, creating a tie-back effect. The bikini top is made of a bright orange fabric with a white geometric pattern. The bottom is a matching orange and white pattern with a ruffled hemline. There is also a small orange tassel hanging from the top. The background is"", ""colour_family"": ""The image is of a bikini top and bottom. The top is a halter style with a triangle neckline and thin straps. The straps are tied in a knot at the top, creating a tie-back effect. The bikini top is made of a bright orange fabric with a white geometric pattern. The bottom is a matching orange and white pattern with a ruffled hemline. There is also a small orange tassel hanging from the top. The background is"", ""graphical_treatment"": ""The image is of a bikini top and bottom. The top is a halter style with a triangle neckline and thin straps. The straps are tied in a knot at the top, creating a tie-back effect. The bikini top is made of a bright orange fabric with a white geometric pattern. The bottom is a matching orange and white pattern with a ruffled hemline. There is also a small orange tassel hanging from the top. The background is""}",false,false,true,true,0.7785730004310608
Ladieswear || Bikini top || Swimwear || Orange || All over pattern,data\generated\n9\ladieswear_bikini-top_swimwear_orange_all-over-pattern\s0.35_seed43.png,0.35,43,8,0.821790300309658,0.6743687503039837,0.8952780187129974,0.8467449009418487,true,0.8828696012496948,0.8032262325286865,0.9201377630233765,0.9152873754501343,true,true,0.8032262325286865,0.6621219038963317,true,0.2833333333333333,false,"{""product_type"": ""Bikini."", ""colour_family"": ""Orange."", ""graphical_treatment"": ""Floral.""}",YN,false,true,0.5666666666666667,true,"{""product_type"": ""The image is of a bikini top with an orange and white geometric pattern. The bikini top has a halter neckline with a tie at the front, creating a tie-up detail. The straps of the bikini top are tied in a bow at the back, adding a touch of elegance to the design. The fabric appears to be lightweight and breathable, making it perfect for a day at the beach or pool. The background is a plain grey color, making the"", ""colour_family"": ""The image is of a bikini top with an orange and white geometric pattern. The bikini top has a halter neckline with a tie at the front, creating a tie-up detail. The straps of the bikini top are tied in a bow at the back, adding a touch of elegance to the design. The fabric appears to be lightweight and breathable, making it perfect for a day at the beach or pool. The background is a plain grey color, making the"", ""graphical_treatment"": ""The image is of a bikini top with an orange and white geometric pattern. The bikini top has a halter neckline with a tie at the front, creating a tie-up detail. The straps of the bikini top are tied in a bow at the back, adding a touch of elegance to the design. The fabric appears to be lightweight and breathable, making it perfect for a day at the beach or pool. The background is a plain grey color, making the""}",false,false,true,true,0.7785730004310608
Ladieswear || Bikini top || Swimwear || Orange || All over pattern,data\generated\n9\ladieswear_bikini-top_swimwear_orange_all-over-pattern\s0.35_seed44.png,0.35,44,8,0.8326266780495644,0.7341405376791954,0.8952780187129974,0.8467449009418487,true,0.8748862147331238,0.8534458875656128,0.9201377630233765,0.9152873754501343,true,true,0.8534458875656128,0.6621219038963317,true,0.2833333333333333,false,"{""product_type"": ""Bikini."", ""colour_family"": ""Orange."", ""graphical_treatment"": ""Checked.""}",YY,true,true,0.5729559748427673,true,"{""product_type"": ""The image is of a bikini top in an orange color with a geometric pattern. The top has a halter neckline with a tie at the top, creating a tie-back detail. The pattern is made up of small white triangles arranged in a repeating geometric design. The straps of the top are tied in a bow at the back, adding a touch of elegance to the overall look. The fabric appears to be lightweight and comfortable, perfect for a day at the beach"", ""colour_family"": ""The image is of a bikini top in an orange color with a geometric pattern. The top has a halter neckline with a tie at the top, creating a tie-back detail. The pattern is made up of small white triangles arranged in a repeating geometric design. The straps of the top are tied in a bow at the back, adding a touch of elegance to the overall look. The fabric appears to be lightweight and comfortable, perfect for a day at the beach"", ""graphical_treatment"": ""The image is of a bikini top in an orange color with a geometric pattern. The top has a halter neckline with a tie at the top, creating a tie-back detail. The pattern is made up of small white triangles arranged in a repeating geometric design. The straps of the top are tied in a bow at the back, adding a touch of elegance to the overall look. The fabric appears to be lightweight and comfortable, perfect for a day at the beach""}",false,true,true,true,0.7785730004310608
Ladieswear || Bikini top || Swimwear || Orange || All over pattern,data\generated\n9\ladieswear_bikini-top_swimwear_orange_all-over-pattern\s0.35_seed45.png,0.35,45,8,0.8164185211062431,0.6907348930835724,0.8952780187129974,0.8467449009418487,true,0.8659848570823669,0.8670165538787842,0.9201377630233765,0.9152873754501343,true,true,0.8670165538787842,0.6621219038963317,true,0.2833333333333333,false,"{""product_type"": ""Bikini."", ""colour_family"": ""Orange."", ""graphical_treatment"": ""Checkered.""}",NN,false,true,0.573758865248227,true,"{""product_type"": ""The image is of a bikini top with an orange and white geometric pattern. The top has a halter neckline with a tie at the top, creating a bow-like effect. The straps of the top are tied in a knot at the back, and the fabric appears to be made of a lightweight, breathable fabric. The pattern is made up of small, repeating geometric shapes in a repeating orange color. The bottom of the bikini top is plain white, with"", ""colour_family"": ""The image is of a bikini top with an orange and white geometric pattern. The top has a halter neckline with a tie at the top, creating a bow-like effect. The straps of the top are tied in a knot at the back, and the fabric appears to be made of a lightweight, breathable fabric. The pattern is made up of small, repeating geometric shapes in a repeating orange color. The bottom of the bikini top is plain white, with"", ""graphical_treatment"": ""The image is of a bikini top with an orange and white geometric pattern. The top has a halter neckline with a tie at the top, creating a bow-like effect. The straps of the top are tied in a knot at the back, and the fabric appears to be made of a lightweight, breathable fabric. The pattern is made up of small, repeating geometric shapes in a repeating orange color. The bottom of the bikini top is plain white, with""}",false,false,true,true,0.7785730004310608
Ladieswear || Bikini top || Swimwear || Orange || All over pattern,data\generated\n9\ladieswear_bikini-top_swimwear_orange_all-over-pattern\s0.35_seed46.png,0.35,46,8,0.823414996266365,0.7305130138993263,0.8952780187129974,0.8467449009418487,true,0.8828526139259338,0.9070619940757751,0.9201377630233765,0.9152873754501343,true,true,0.9070619940757751,0.6621219038963317,true,0.2833333333333333,false,"{""product_type"": ""Bikini."", ""colour_family"": ""Orange."", ""graphical_treatment"": ""Melange.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image is of a bikini top and bottom. The bikini top is a triangle style with a halter neckline and thin straps. The straps are tied in a bow at the top, creating a tie-up effect. The top is made of a textured fabric with an orange and white geometric pattern. The bottom is a matching bikini bottom with a tie at the bottom. Both the top and the bottom are made of the same fabric. The background is plain white"", ""colour_family"": ""The image is of a bikini top and bottom. The bikini top is a triangle style with a halter neckline and thin straps. The straps are tied in a bow at the top, creating a tie-up effect. The top is made of a textured fabric with an orange and white geometric pattern. The bottom is a matching bikini bottom with a tie at the bottom. Both the top and the bottom are made of the same fabric. The background is plain white"", ""graphical_treatment"": ""The image is of a bikini top and bottom. The bikini top is a triangle style with a halter neckline and thin straps. The straps are tied in a bow at the top, creating a tie-up effect. The top is made of a textured fabric with an orange and white geometric pattern. The bottom is a matching bikini bottom with a tie at the bottom. Both the top and the bottom are made of the same fabric. The background is plain white""}",false,true,true,true,0.7785730004310608
Ladieswear || Bikini top || Swimwear || Orange || All over pattern,data\generated\n9\ladieswear_bikini-top_swimwear_orange_all-over-pattern\s0.35_seed47.png,0.35,47,8,0.8260319158434868,0.7047419771552086,0.8952780187129974,0.8467449009418487,true,0.8617041110992432,0.8880497813224792,0.9201377630233765,0.9152873754501343,true,true,0.8880497813224792,0.6621219038963317,true,0.2833333333333333,false,"{""product_type"": ""Bikini."", ""colour_family"": ""Orange."", ""graphical_treatment"": ""Melange.""}",YY,true,true,0.5728395061728395,true,"{""product_type"": ""The image is of a bikini top. The top is a triangle style with a halter neckline and thin straps. The straps are tied in a bow at the top, creating a tie-back effect. The fabric is a bright orange color with a black and white geometric pattern. The pattern appears to be made up of small squares and rectangles, giving the top a unique and eye-catching look. The bikini bottom is also orange and has a similar geometric pattern"", ""colour_family"": ""The image is of a bikini top. The top is a triangle style with a halter neckline and thin straps. The straps are tied in a bow at the top, creating a tie-back effect. The fabric is a bright orange color with a black and white geometric pattern. The pattern appears to be made up of small squares and rectangles, giving the top a unique and eye-catching look. The bikini bottom is also orange and has a similar geometric pattern"", ""graphical_treatment"": ""The image is of a bikini top. The top is a triangle style with a halter neckline and thin straps. The straps are tied in a bow at the top, creating a tie-back effect. The fabric is a bright orange color with a black and white geometric pattern. The pattern appears to be made up of small squares and rectangles, giving the top a unique and eye-catching look. The bikini bottom is also orange and has a similar geometric pattern""}",false,true,true,true,0.7785730004310608
Ladieswear || Bikini top || Swimwear || Orange || All over pattern,data\generated\n9\ladieswear_bikini-top_swimwear_orange_all-over-pattern\s0.35_seed48.png,0.35,48,8,0.8381967544555664,0.7157151140272617,0.8952780187129974,0.8467449009418487,true,0.8713682889938354,0.8488033413887024,0.9201377630233765,0.9152873754501343,true,true,0.8488033413887024,0.6621219038963317,true,0.2833333333333333,false,"{""product_type"": ""Bikini."", ""colour_family"": ""Orange."", ""graphical_treatment"": ""ORIGINAL.""}",YY,true,true,0.573758865248227,true,"{""product_type"": ""The image is of a bikini top with a halter neckline. The top is made of a bright orange fabric with an orange and white geometric pattern. The pattern is made up of small white triangles arranged in a zigzag-like design. The straps of the top are tied in a knot at the top, creating a tie-back effect. The bottom of the bikini top has a white trim around the edges. The background is plain white."", ""colour_family"": ""The image is of a bikini top with a halter neckline. The top is made of a bright orange fabric with an orange and white geometric pattern. The pattern is made up of small white triangles arranged in a zigzag-like design. The straps of the top are tied in a knot at the top, creating a tie-back effect. The bottom of the bikini top has a white trim around the edges. The background is plain white."", ""graphical_treatment"": ""The image is of a bikini top with a halter neckline. The top is made of a bright orange fabric with an orange and white geometric pattern. The pattern is made up of small white triangles arranged in a zigzag-like design. The straps of the top are tied in a knot at the top, creating a tie-back effect. The bottom of the bikini top has a white trim around the edges. The background is plain white.""}",false,true,true,true,0.7785730004310608
Ladieswear || Bikini top || Swimwear || Orange || All over pattern,data\generated\n9\ladieswear_bikini-top_swimwear_orange_all-over-pattern\s0.35_seed49.png,0.35,49,8,0.8367244005203247,0.7317910864949226,0.8952780187129974,0.8467449009418487,true,0.8568577170372009,0.8846424221992493,0.9201377630233765,0.9152873754501343,true,true,0.8846424221992493,0.6621219038963317,true,0.2833333333333333,false,"{""product_type"": ""Brimbelt."", ""colour_family"": ""Orange."", ""graphical_treatment"": ""Floral.""}",YN,false,true,0.573758865248227,true,"{""product_type"": ""The image is of a bikini top. The top is a halter style with a tie at the neckline. It is made of a fabric with an orange and white geometric pattern. The pattern is made up of small white triangles arranged in a zigzag-like design. The straps of the top are tied in a bow at the back, creating a flattering silhouette. The bikini top appears to be new and unused."", ""colour_family"": ""The image is of a bikini top. The top is a halter style with a tie at the neckline. It is made of a fabric with an orange and white geometric pattern. The pattern is made up of small white triangles arranged in a zigzag-like design. The straps of the top are tied in a bow at the back, creating a flattering silhouette. The bikini top appears to be new and unused."", ""graphical_treatment"": ""The image is of a bikini top. The top is a halter style with a tie at the neckline. It is made of a fabric with an orange and white geometric pattern. The pattern is made up of small white triangles arranged in a zigzag-like design. The straps of the top are tied in a bow at the back, creating a flattering silhouette. The bikini top appears to be new and unused.""}",false,false,true,true,0.7785730004310608
Ladieswear || Top || Jersey Basic || White || Solid,data\generated\n9\ladieswear_top_jersey-basic_white_solid\s0.15_seed42.png,0.15,42,19,0.7938323271901984,0.46876110058081777,0.9771104454994202,0.9279783368110657,true,0.8329768180847168,0.56040358543396,0.9863542199134827,0.9559211373329163,true,true,0.56040358543396,0.9222480177879333,false,0.5666666666666667,true,"{""product_type"": ""Sweater."", ""colour_family"": ""White."", ""graphical_treatment"": ""Solid.""}",YN,false,true,0.5666666666666667,true,"{""product_type"": ""The image is of a white off-the-shoulder top with long sleeves. The top has a square neckline and a ribbed texture. The sleeves are long and flowy, with a slight flare at the ends. The fabric appears to be lightweight and has a subtle sheen. The background is a plain grey color, making the top stand out."", ""colour_family"": ""The image is of a white off-the-shoulder top with long sleeves. The top has a square neckline and a ribbed texture. The sleeves are long and flowy, with a slight flare at the ends. The fabric appears to be lightweight and has a subtle sheen. The background is a plain grey color, making the top stand out."", ""graphical_treatment"": ""The image is of a white off-the-shoulder top with long sleeves. The top has a square neckline and a ribbed texture. The sleeves are long and flowy, with a slight flare at the ends. The fabric appears to be lightweight and has a subtle sheen. The background is a plain grey color, making the top stand out.""}",true,false,true,false,0.7785730004310608
Ladieswear || Top || Jersey Basic || White || Solid,data\generated\n9\ladieswear_top_jersey-basic_white_solid\s0.15_seed43.png,0.15,43,19,0.554898528676284,0.0915621499481954,0.9771104454994202,0.9279783368110657,true,0.5774402022361755,0.1394922137260437,0.9863542199134827,0.9559211373329163,true,true,0.1394922137260437,0.9222480177879333,false,0.5666666666666667,true,"{""product_type"": ""Sweater."", ""colour_family"": ""White."", ""graphical_treatment"": ""Solid.""}",YN,false,true,0.5666666666666667,true,"{""product_type"": ""The image is a portrait of a young woman posing in a studio. She is wearing a white long-sleeved top with a square neckline and puff sleeves. The top is made of a ribbed knit fabric and has a high-waisted fit. The woman is also wearing a pair of beige high-rise trousers. She has long dark hair styled in loose waves and is wearing large hoop earrings. The background is a plain white wall. The"", ""colour_family"": ""The image is a portrait of a young woman posing in a studio. She is wearing a white long-sleeved top with a square neckline and puff sleeves. The top is made of a ribbed knit fabric and has a high-waisted fit. The woman is also wearing a pair of beige high-rise trousers. She has long dark hair styled in loose waves and is wearing large hoop earrings. The background is a plain white wall. The"", ""graphical_treatment"": ""The image is a portrait of a young woman posing in a studio. She is wearing a white long-sleeved top with a square neckline and puff sleeves. The top is made of a ribbed knit fabric and has a high-waisted fit. The woman is also wearing a pair of beige high-rise trousers. She has long dark hair styled in loose waves and is wearing large hoop earrings. The background is a plain white wall. The""}",true,false,true,false,0.7785730004310608
Ladieswear || Top || Jersey Basic || White || Solid,data\generated\n9\ladieswear_top_jersey-basic_white_solid\s0.25_seed42.png,0.25,42,19,0.8309658891276309,0.5368527911211315,0.9771104454994202,0.9279783368110657,true,0.8630070090293884,0.6239904165267944,0.9863542199134827,0.9559211373329163,true,true,0.6239904165267944,0.9222480177879333,false,0.85,true,"{""product_type"": ""Top."", ""colour_family"": ""White."", ""graphical_treatment"": ""Solid.""}",YN,false,true,0.2833333333333333,false,"{""product_type"": ""The image is of a white blouse with long sleeves. The blouse has a square neckline with thin straps that cross over the shoulders. The straps are tied in a bow at the back, creating a flattering silhouette. The fabric appears to be lightweight and has a ribbed texture. The sleeves are long and flowy, with a slight flare at the ends. The overall style of the blouse is casual and feminine."", ""colour_family"": ""The image is of a white blouse with long sleeves. The blouse has a square neckline with thin straps that cross over the shoulders. The straps are tied in a bow at the back, creating a flattering silhouette. The fabric appears to be lightweight and has a ribbed texture. The sleeves are long and flowy, with a slight flare at the ends. The overall style of the blouse is casual and feminine."", ""graphical_treatment"": ""The image is of a white blouse with long sleeves. The blouse has a square neckline with thin straps that cross over the shoulders. The straps are tied in a bow at the back, creating a flattering silhouette. The fabric appears to be lightweight and has a ribbed texture. The sleeves are long and flowy, with a slight flare at the ends. The overall style of the blouse is casual and feminine.""}",true,false,false,false,0.7785730004310608
Ladieswear || Top || Jersey Basic || White || Solid,data\generated\n9\ladieswear_top_jersey-basic_white_solid\s0.25_seed43.png,0.25,43,19,0.8778302042107833,0.6785599903056496,0.9771104454994202,0.9279783368110657,true,0.9006006717681885,0.7462077736854553,0.9863542199134827,0.9559211373329163,true,true,0.7462077736854553,0.9222480177879333,false,0.5666666666666667,true,"{""product_type"": ""Long sleeve shirt."", ""colour_family"": ""White."", ""graphical_treatment"": ""Solid.""}",YN,false,true,0.2833333333333333,false,"{""product_type"": ""The image shows a white blouse hanging on a wooden hanger. The blouse has a round neckline and long sleeves with a pleated design. The fabric appears to be lightweight and has a subtle sheen. The hanger is made of a light-colored wood and is hanging against a plain white background."", ""colour_family"": ""The image shows a white blouse hanging on a wooden hanger. The blouse has a round neckline and long sleeves with a pleated design. The fabric appears to be lightweight and has a subtle sheen. The hanger is made of a light-colored wood and is hanging against a plain white background."", ""graphical_treatment"": ""The image shows a white blouse hanging on a wooden hanger. The blouse has a round neckline and long sleeves with a pleated design. The fabric appears to be lightweight and has a subtle sheen. The hanger is made of a light-colored wood and is hanging against a plain white background.""}",true,false,false,false,0.7785730004310608
Ladieswear || Top || Jersey Basic || White || Solid,data\generated\n9\ladieswear_top_jersey-basic_white_solid\s0.35_seed42.png,0.35,42,19,0.8720328400009557,0.6210310019944844,0.9771104454994202,0.9279783368110657,true,0.901692807674408,0.733360767364502,0.9863542199134827,0.9559211373329163,true,true,0.733360767364502,0.9222480177879333,false,0.5666666666666667,true,"{""product_type"": ""Sweater."", ""colour_family"": ""White."", ""graphical_treatment"": ""Solid.""}",YN,false,true,0.2833333333333333,false,"{""product_type"": ""The image is of a white blouse with long sleeves. The blouse has a square neckline and a ribbed texture. The sleeves are long and flowy, with a slight flare at the ends. The fabric appears to be lightweight and has a subtle sheen. The background is plain white, making the blouse the focal point of the image."", ""colour_family"": ""The image is of a white blouse with long sleeves. The blouse has a square neckline and a ribbed texture. The sleeves are long and flowy, with a slight flare at the ends. The fabric appears to be lightweight and has a subtle sheen. The background is plain white, making the blouse the focal point of the image."", ""graphical_treatment"": ""The image is of a white blouse with long sleeves. The blouse has a square neckline and a ribbed texture. The sleeves are long and flowy, with a slight flare at the ends. The fabric appears to be lightweight and has a subtle sheen. The background is plain white, making the blouse the focal point of the image.""}",true,false,false,false,0.7785730004310608
Ladieswear || Top || Jersey Basic || White || Solid,data\generated\n9\ladieswear_top_jersey-basic_white_solid\s0.35_seed43.png,0.35,43,19,0.8827811542310213,0.7226602090032477,0.9771104454994202,0.9279783368110657,true,0.9087858200073242,0.7958366274833679,0.9863542199134827,0.9559211373329163,true,true,0.7958366274833679,0.9222480177879333,true,0.5666666666666667,true,"{""product_type"": ""Blanket."", ""colour_family"": ""White."", ""graphical_treatment"": ""Solid.""}",YN,false,true,0.2833333333333333,false,"{""product_type"": ""The image shows a white blouse hanging on a wooden hanger against a plain white background. The blouse has a round neckline and long sleeves with a slightly flared hemline. The fabric appears to be lightweight and has a subtle sheen. The hanger is made of a light-colored wood and is attached to the hanger with a hook."", ""colour_family"": ""The image shows a white blouse hanging on a wooden hanger against a plain white background. The blouse has a round neckline and long sleeves with a slightly flared hemline. The fabric appears to be lightweight and has a subtle sheen. The hanger is made of a light-colored wood and is attached to the hanger with a hook."", ""graphical_treatment"": ""The image shows a white blouse hanging on a wooden hanger against a plain white background. The blouse has a round neckline and long sleeves with a slightly flared hemline. The fabric appears to be lightweight and has a subtle sheen. The hanger is made of a light-colored wood and is attached to the hanger with a hook.""}",true,false,false,false,0.7785730004310608
Ladieswear || Top || Jersey Basic || White || Solid,data\generated\n9\ladieswear_top_jersey-basic_white_solid\s0.35_seed44.png,0.35,44,19,0.8776242952597769,0.8203501575871518,0.9771104454994202,0.9279783368110657,true,0.9057764410972595,0.8803855776786804,0.9863542199134827,0.9559211373329163,true,true,0.8803855776786804,0.9222480177879333,true,0.85,true,"{""product_type"": ""Long-sleeved top."", ""colour_family"": ""White."", ""graphical_treatment"": ""Solid.""}",YN,false,true,0.2833333333333333,false,"{""product_type"": ""The image shows a white blouse with long sleeves and a round neckline. The blouse is hanging on a black hanger against a plain white background. The neckline is cut out in the center of the blouse, creating a square shape. The sleeves are long and flowy, with a slight flare at the bottom. The fabric appears to be lightweight and has a subtle sheen."", ""colour_family"": ""The image shows a white blouse with long sleeves and a round neckline. The blouse is hanging on a black hanger against a plain white background. The neckline is cut out in the center of the blouse, creating a square shape. The sleeves are long and flowy, with a slight flare at the bottom. The fabric appears to be lightweight and has a subtle sheen."", ""graphical_treatment"": ""The image shows a white blouse with long sleeves and a round neckline. The blouse is hanging on a black hanger against a plain white background. The neckline is cut out in the center of the blouse, creating a square shape. The sleeves are long and flowy, with a slight flare at the bottom. The fabric appears to be lightweight and has a subtle sheen.""}",true,false,false,false,0.7785730004310608
Ladieswear || Top || Jersey Basic || White || Solid,data\generated\n9\ladieswear_top_jersey-basic_white_solid\s0.35_seed45.png,0.35,45,19,0.8522921988838598,0.7136246969825343,0.9771104454994202,0.9279783368110657,true,0.8844175934791565,0.7699008584022522,0.9863542199134827,0.9559211373329163,true,true,0.7699008584022522,0.9222480177879333,false,0.5666666666666667,true,"{""product_type"": ""Shirt."", ""colour_family"": ""White."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.2833333333333333,false,"{""product_type"": ""The image is of a white blouse with long sleeves and a round neckline. The blouse has a ribbed texture and appears to be made of a lightweight fabric. The neckline is cut out in the center, with a thin white ribbon tied around it. The sleeves are long and flowy, and the blouse is displayed on a plain white background."", ""colour_family"": ""The image is of a white blouse with long sleeves and a round neckline. The blouse has a ribbed texture and appears to be made of a lightweight fabric. The neckline is cut out in the center, with a thin white ribbon tied around it. The sleeves are long and flowy, and the blouse is displayed on a plain white background."", ""graphical_treatment"": ""The image is of a white blouse with long sleeves and a round neckline. The blouse has a ribbed texture and appears to be made of a lightweight fabric. The neckline is cut out in the center, with a thin white ribbon tied around it. The sleeves are long and flowy, and the blouse is displayed on a plain white background.""}",true,true,false,false,0.7785730004310608
