style_id,image_path,scale,seed,n_refs,clip_mean_sim,dinov2_mean_sim,clip_p90_limit,dinov2_p90_limit,gate1_pass,clip_max_sim,dinov2_max_sim,clip_gate1b_limit,dinov2_gate1b_limit,gate1b_pass,clone_fails_gate1b,floor_max_sim,floor_limit,integrity_style_pass,global_floor_limit,integrity_floor_pass,arm,smolvlm_fidelity,smolvlm_gate2_pass,smolvlm_extraction,smolvlm_gate3_answers,smolvlm_gate3_pass,smolvlm_vlm_coherent,florence2_fidelity,florence2_gate2_pass,florence2_extraction,gate2_pass,gate2_advisory_pass,gate3_pass
Ladieswear || Sweater || Knitwear || Beige || Melange,data\generated\n9\ladieswear_sweater_knitwear_beige_melange\s0.35_seed42.png,0.35,42,17,0.9083197116851807,0.8239823369418874,0.9664748013019562,0.9041306674480438,true,0.938088595867157,0.8985931277275085,0.9825984597206116,0.9469841361045838,true,true,0.8985931277275085,0.8352220177650451,true,0.7785730004310608,true,matched,0.2833333333333333,false,"{""product_type"": ""Turtleneck."", ""colour_family"": ""Beige."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image is of a beige-colored sweater with a high neck and long sleeves. The sweater appears to be made of a ribbed knit fabric and has a round neckline. The sleeves are ribbed and have a dark brown color. The overall style of the sweater is casual and comfortable. The background is plain white."", ""colour_family"": ""The image is of a beige-colored sweater with a high neck and long sleeves. The sweater appears to be made of a ribbed knit fabric and has a round neckline. The sleeves are ribbed and have a dark brown color. The overall style of the sweater is casual and comfortable. The background is plain white."", ""graphical_treatment"": ""The image is of a beige-colored sweater with a high neck and long sleeves. The sweater appears to be made of a ribbed knit fabric and has a round neckline. The sleeves are ribbed and have a dark brown color. The overall style of the sweater is casual and comfortable. The background is plain white.""}",false,true,true
Ladieswear || Sweater || Knitwear || Beige || Melange,data\generated\n9\ladieswear_sweater_knitwear_beige_melange\s0.35_seed53.png,0.35,53,17,0.8847346340908724,0.8300153017044067,0.9664748013019562,0.9041306674480438,true,0.9285433292388916,0.8924258947372437,0.9825984597206116,0.9469841361045838,true,true,0.8924258947372437,0.8352220177650451,true,0.7785730004310608,true,matched,0.0,false,"{""product_type"": ""Turtleneck."", ""colour_family"": ""Brown."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image shows a beige-colored sweater with a high neck and long sleeves. The sweater appears to be made of a soft, ribbed knit fabric and has a ribbed texture. The neckline is cinched at the waist with a dark brown trim. The sleeves are ribbed and have a slightly longer length. The overall style of the sweater is casual and comfortable. The background is a plain grey wall."", ""colour_family"": ""The image shows a beige-colored sweater with a high neck and long sleeves. The sweater appears to be made of a soft, ribbed knit fabric and has a ribbed texture. The neckline is cinched at the waist with a dark brown trim. The sleeves are ribbed and have a slightly longer length. The overall style of the sweater is casual and comfortable. The background is a plain grey wall."", ""graphical_treatment"": ""The image shows a beige-colored sweater with a high neck and long sleeves. The sweater appears to be made of a soft, ribbed knit fabric and has a ribbed texture. The neckline is cinched at the waist with a dark brown trim. The sleeves are ribbed and have a slightly longer length. The overall style of the sweater is casual and comfortable. The background is a plain grey wall.""}",false,true,true
Ladieswear || Sweater || Knitwear || Beige || Melange,data\generated\n9\ladieswear_sweater_knitwear_beige_melange\s0.35_seed54.png,0.35,54,17,0.9070282297975877,0.8392501052688149,0.9664748013019562,0.9041306674480438,true,0.9339447021484375,0.9194283485412598,0.9825984597206116,0.9469841361045838,true,true,0.9194283485412598,0.8352220177650451,true,0.7785730004310608,true,matched,0.2833333333333333,false,"{""product_type"": ""T-shirt."", ""colour_family"": ""Beige."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image is of a beige-colored sweater with a high neck and long sleeves. The sweater appears to be made of a ribbed knit fabric and has a round neckline. The sleeves are ribbed and have a dark brown color. The overall style of the sweater is casual and comfortable. The background is plain white, making the sweater stand out."", ""colour_family"": ""The image is of a beige-colored sweater with a high neck and long sleeves. The sweater appears to be made of a ribbed knit fabric and has a round neckline. The sleeves are ribbed and have a dark brown color. The overall style of the sweater is casual and comfortable. The background is plain white, making the sweater stand out."", ""graphical_treatment"": ""The image is of a beige-colored sweater with a high neck and long sleeves. The sweater appears to be made of a ribbed knit fabric and has a round neckline. The sleeves are ribbed and have a dark brown color. The overall style of the sweater is casual and comfortable. The background is plain white, making the sweater stand out.""}",false,true,true
Ladieswear || Sweater || Knitwear || Beige || Melange,data\generated\n9\ladieswear_sweater_knitwear_beige_melange\s0.35_seed55.png,0.35,55,17,0.9088025794309729,0.8306758754393634,0.9664748013019562,0.9041306674480438,true,0.9357290267944336,0.9039310216903687,0.9825984597206116,0.9469841361045838,true,true,0.9039310216903687,0.8352220177650451,true,0.7785730004310608,true,matched,0.2833333333333333,false,"{""product_type"": ""T-shirt."", ""colour_family"": ""Beige."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image is of a beige-colored sweater with a high neck and long sleeves. The sweater appears to be made of a soft, knitted material and has a ribbed texture. The neckline is a dark brown color and is cinched at the waist with a brown trim. The sleeves are ribbed and have a slightly longer length. The overall style of the sweater is casual and comfortable."", ""colour_family"": ""The image is of a beige-colored sweater with a high neck and long sleeves. The sweater appears to be made of a soft, knitted material and has a ribbed texture. The neckline is a dark brown color and is cinched at the waist with a brown trim. The sleeves are ribbed and have a slightly longer length. The overall style of the sweater is casual and comfortable."", ""graphical_treatment"": ""The image is of a beige-colored sweater with a high neck and long sleeves. The sweater appears to be made of a soft, knitted material and has a ribbed texture. The neckline is a dark brown color and is cinched at the waist with a brown trim. The sleeves are ribbed and have a slightly longer length. The overall style of the sweater is casual and comfortable.""}",false,true,true
Ladieswear || Sweater || Knitwear || Beige || Melange,data\generated\n9\ladieswear_sweater_knitwear_beige_melange\s0.35_seed56.png,0.35,56,17,0.9036343413240769,0.831000829444212,0.9664748013019562,0.9041306674480438,true,0.9305115938186646,0.9136204123497009,0.9825984597206116,0.9469841361045838,true,true,0.9136204123497009,0.8352220177650451,true,0.7785730004310608,true,matched,0.2833333333333333,false,"{""product_type"": ""Turtleneck."", ""colour_family"": ""Beige."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image is of a beige-colored sweater with a high neck and long sleeves. The sweater appears to be made of a ribbed knit fabric and has a round neckline. The color of the sweater is a light beige with a darker brown color on the collar and sleeves. It is laid flat on a plain white background."", ""colour_family"": ""The image is of a beige-colored sweater with a high neck and long sleeves. The sweater appears to be made of a ribbed knit fabric and has a round neckline. The color of the sweater is a light beige with a darker brown color on the collar and sleeves. It is laid flat on a plain white background."", ""graphical_treatment"": ""The image is of a beige-colored sweater with a high neck and long sleeves. The sweater appears to be made of a ribbed knit fabric and has a round neckline. The color of the sweater is a light beige with a darker brown color on the collar and sleeves. It is laid flat on a plain white background.""}",false,true,true
Ladieswear || Sweater || Knitwear || Beige || Melange,data\generated\n9\ladieswear_sweater_knitwear_beige_melange\s0.35_seed57.png,0.35,57,17,0.8803083405775183,0.8348909300916335,0.9664748013019562,0.9041306674480438,true,0.9098076224327087,0.9162656664848328,0.9825984597206116,0.9469841361045838,true,true,0.9162656664848328,0.8352220177650451,true,0.7785730004310608,true,matched,0.2833333333333333,false,"{""product_type"": ""T-shirt."", ""colour_family"": ""Beige."", ""graphical_treatment"": ""Solid.""}",YN,false,true,0.5666666666666667,true,"{""product_type"": ""The image is of a beige-colored turtleneck sweater. The sweater has a ribbed texture and appears to be made of a soft, knitted material. It has a high neckline and long sleeves. The color of the sweater is a light beige, and it is displayed on a plain white background."", ""colour_family"": ""The image is of a beige-colored turtleneck sweater. The sweater has a ribbed texture and appears to be made of a soft, knitted material. It has a high neckline and long sleeves. The color of the sweater is a light beige, and it is displayed on a plain white background."", ""graphical_treatment"": ""The image is of a beige-colored turtleneck sweater. The sweater has a ribbed texture and appears to be made of a soft, knitted material. It has a high neckline and long sleeves. The color of the sweater is a light beige, and it is displayed on a plain white background.""}",false,true,false
Ladieswear || Sweater || Knitwear || Beige || Melange,data\generated\n9\ladieswear_sweater_knitwear_beige_melange\s0.35_seed58.png,0.35,58,17,0.8999715307179619,0.8435895513085758,0.9664748013019562,0.9041306674480438,true,0.9348013997077942,0.9224816560745239,0.9825984597206116,0.9469841361045838,true,true,0.9224816560745239,0.8352220177650451,true,0.7785730004310608,true,matched,0.0,false,"{""product_type"": ""T-shirt."", ""colour_family"": ""Brown."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image is of a beige-colored sweater with a high neck and long sleeves. The sweater has a ribbed texture and appears to be made of a soft, knitted material. The collar of the sweater is a dark brown color and is cinched at the waist with a small white label. The sleeves are ribbed and have a slightly longer length. The overall style of the outfit is casual and comfortable."", ""colour_family"": ""The image is of a beige-colored sweater with a high neck and long sleeves. The sweater has a ribbed texture and appears to be made of a soft, knitted material. The collar of the sweater is a dark brown color and is cinched at the waist with a small white label. The sleeves are ribbed and have a slightly longer length. The overall style of the outfit is casual and comfortable."", ""graphical_treatment"": ""The image is of a beige-colored sweater with a high neck and long sleeves. The sweater has a ribbed texture and appears to be made of a soft, knitted material. The collar of the sweater is a dark brown color and is cinched at the waist with a small white label. The sleeves are ribbed and have a slightly longer length. The overall style of the outfit is casual and comfortable.""}",false,true,true
Ladieswear || Sweater || Knitwear || Beige || Melange,data\generated\n9\ladieswear_sweater_knitwear_beige_melange\s0.35_seed59.png,0.35,59,17,0.9118054719532237,0.8482091321664698,0.9664748013019562,0.9041306674480438,true,0.944577693939209,0.9196179509162903,0.9825984597206116,0.9469841361045838,true,true,0.9196179509162903,0.8352220177650451,true,0.7785730004310608,true,matched,0.2833333333333333,false,"{""product_type"": ""Turtleneck."", ""colour_family"": ""Beige."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image shows a beige-colored sweater with a high neck and long sleeves. The sweater appears to be made of a ribbed knit fabric and has a round neckline. The sleeves are ribbed and have a dark brown color. The neckline is cinched at the waist with a small white label. The overall style of the sweater is casual and relaxed. The background is plain white."", ""colour_family"": ""The image shows a beige-colored sweater with a high neck and long sleeves. The sweater appears to be made of a ribbed knit fabric and has a round neckline. The sleeves are ribbed and have a dark brown color. The neckline is cinched at the waist with a small white label. The overall style of the sweater is casual and relaxed. The background is plain white."", ""graphical_treatment"": ""The image shows a beige-colored sweater with a high neck and long sleeves. The sweater appears to be made of a ribbed knit fabric and has a round neckline. The sleeves are ribbed and have a dark brown color. The neckline is cinched at the waist with a small white label. The overall style of the sweater is casual and relaxed. The background is plain white.""}",false,true,true
Ladieswear || Sweater || Knitwear || Beige || Melange,data\generated\n9\ladieswear_sweater_knitwear_beige_melange\s0.35_seed60.png,0.35,60,17,0.8971081691629746,0.8262277035152211,0.9664748013019562,0.9041306674480438,true,0.9208651185035706,0.8988047242164612,0.9825984597206116,0.9469841361045838,true,true,0.8988047242164612,0.8352220177650451,true,0.7785730004310608,true,matched,0.2833333333333333,false,"{""product_type"": ""Turtleneck."", ""colour_family"": ""Beige."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image is of a beige turtleneck sweater. The sweater has a ribbed texture and is made of a soft, warm material. It has a high neckline and long sleeves. The sleeves are ribbed and have a dark brown color. The overall style of the sweater is casual and comfortable."", ""colour_family"": ""The image is of a beige turtleneck sweater. The sweater has a ribbed texture and is made of a soft, warm material. It has a high neckline and long sleeves. The sleeves are ribbed and have a dark brown color. The overall style of the sweater is casual and comfortable."", ""graphical_treatment"": ""The image is of a beige turtleneck sweater. The sweater has a ribbed texture and is made of a soft, warm material. It has a high neckline and long sleeves. The sleeves are ribbed and have a dark brown color. The overall style of the sweater is casual and comfortable.""}",false,true,true
Ladieswear || Sweater || Knitwear || Beige || Melange,data\generated\n9\ladieswear_sweater_knitwear_beige_melange\s0.35_seed61.png,0.35,61,17,0.8960132493692285,0.8516234755516052,0.9664748013019562,0.9041306674480438,true,0.9283731579780579,0.9217576384544373,0.9825984597206116,0.9469841361045838,true,true,0.9217576384544373,0.8352220177650451,true,0.7785730004310608,true,matched,0.0,false,"{""product_type"": ""Turtleneck."", ""colour_family"": ""Brown."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image is of a beige-colored turtleneck sweater. The sweater has a ribbed texture and appears to be made of a soft, knitted material. It has a round neckline and long sleeves. The sleeves are slightly rolled up at the elbows, giving the sweater a relaxed and casual look. The color of the sweater is a warm, earthy beige. The background is plain white, making the sweater stand out."", ""colour_family"": ""The image is of a beige-colored turtleneck sweater. The sweater has a ribbed texture and appears to be made of a soft, knitted material. It has a round neckline and long sleeves. The sleeves are slightly rolled up at the elbows, giving the sweater a relaxed and casual look. The color of the sweater is a warm, earthy beige. The background is plain white, making the sweater stand out."", ""graphical_treatment"": ""The image is of a beige-colored turtleneck sweater. The sweater has a ribbed texture and appears to be made of a soft, knitted material. It has a round neckline and long sleeves. The sleeves are slightly rolled up at the elbows, giving the sweater a relaxed and casual look. The color of the sweater is a warm, earthy beige. The background is plain white, making the sweater stand out.""}",false,true,true
Ladieswear || Sweater || Knitwear || Beige || Melange,data\generated\n9\ladieswear_sweater_knitwear_beige_melange\s0.35_seed62.png,0.35,62,17,0.8800126454409432,0.8302502702264225,0.9664748013019562,0.9041306674480438,true,0.9255472421646118,0.9018346071243286,0.9825984597206116,0.9469841361045838,true,true,0.9018346071243286,0.8352220177650451,true,0.7785730004310608,true,matched,0.2833333333333333,false,"{""product_type"": ""Turtleneck."", ""colour_family"": ""Beige."", ""graphical_treatment"": ""Solid.""}",YN,false,true,0.5666666666666667,true,"{""product_type"": ""The image is of a beige turtleneck sweater. The sweater is made of a ribbed knit fabric and has a high neckline. It has a round neckline and long sleeves. The color of the sweater is a light beige, and it appears to be a casual, relaxed style. The background is a plain beige color, making the sweater the focal point of the image."", ""colour_family"": ""The image is of a beige turtleneck sweater. The sweater is made of a ribbed knit fabric and has a high neckline. It has a round neckline and long sleeves. The color of the sweater is a light beige, and it appears to be a casual, relaxed style. The background is a plain beige color, making the sweater the focal point of the image."", ""graphical_treatment"": ""The image is of a beige turtleneck sweater. The sweater is made of a ribbed knit fabric and has a high neckline. It has a round neckline and long sleeves. The color of the sweater is a light beige, and it appears to be a casual, relaxed style. The background is a plain beige color, making the sweater the focal point of the image.""}",false,true,false
Ladieswear || Sweater || Knitwear || Beige || Melange,data\generated\n9\ladieswear_sweater_knitwear_beige_melange\s0.35_seed63.png,0.35,63,17,0.9003156984553617,0.8467680636574241,0.9664748013019562,0.9041306674480438,true,0.9336482882499695,0.9277350902557373,0.9825984597206116,0.9469841361045838,true,true,0.9277350902557373,0.8352220177650451,true,0.7785730004310608,true,matched,0.2833333333333333,false,"{""product_type"": ""Sweater."", ""colour_family"": ""BEAN."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image is of a beige-colored sweater with a high neck and long sleeves. The sweater has a ribbed texture and appears to be made of a soft, knitted material. The collar of the sweater is a dark brown color and is cinched at the waist with a small white label. The sleeves are ribbed and have a darker brown stripe running down the center. The overall style of the outfit is casual and comfortable."", ""colour_family"": ""The image is of a beige-colored sweater with a high neck and long sleeves. The sweater has a ribbed texture and appears to be made of a soft, knitted material. The collar of the sweater is a dark brown color and is cinched at the waist with a small white label. The sleeves are ribbed and have a darker brown stripe running down the center. The overall style of the outfit is casual and comfortable."", ""graphical_treatment"": ""The image is of a beige-colored sweater with a high neck and long sleeves. The sweater has a ribbed texture and appears to be made of a soft, knitted material. The collar of the sweater is a dark brown color and is cinched at the waist with a small white label. The sleeves are ribbed and have a darker brown stripe running down the center. The overall style of the outfit is casual and comfortable.""}",false,true,true
Ladieswear || Sweater || Knitwear || Beige || Melange,data\generated\n9\ladieswear_sweater_knitwear_beige_melange\s0.35_seed64.png,0.35,64,17,0.8912732180427102,0.8222460676642025,0.9664748013019562,0.9041306674480438,true,0.9241291284561157,0.8917638659477234,0.9825984597206116,0.9469841361045838,true,true,0.8917638659477234,0.8352220177650451,true,0.7785730004310608,true,matched,0.2833333333333333,false,"{""product_type"": ""Turtleneck."", ""colour_family"": ""Beige."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image is of a beige turtleneck sweater. The sweater has a ribbed texture and is made of a soft, warm material. It has a high neckline and long sleeves. The sleeves are ribbed and have a dark brown color. The overall style of the sweater is casual and comfortable."", ""colour_family"": ""The image is of a beige turtleneck sweater. The sweater has a ribbed texture and is made of a soft, warm material. It has a high neckline and long sleeves. The sleeves are ribbed and have a dark brown color. The overall style of the sweater is casual and comfortable."", ""graphical_treatment"": ""The image is of a beige turtleneck sweater. The sweater has a ribbed texture and is made of a soft, warm material. It has a high neckline and long sleeves. The sleeves are ribbed and have a dark brown color. The overall style of the sweater is casual and comfortable.""}",false,true,true
Ladieswear || Sweater || Knitwear || Beige || Melange,data\generated\n9\ladieswear_sweater_knitwear_beige_melange\s0.35_seed65.png,0.35,65,17,0.9057965804548824,0.8334045445217806,0.9664748013019562,0.9041306674480438,true,0.9392169713973999,0.9111773371696472,0.9825984597206116,0.9469841361045838,true,true,0.9111773371696472,0.8352220177650451,true,0.7785730004310608,true,matched,0.2833333333333333,false,"{""product_type"": ""Turtleneck."", ""colour_family"": ""Beige."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image is of a beige turtleneck sweater. The sweater has a ribbed texture and is made of a soft, warm material. It has a high neckline and long sleeves. The sleeves are ribbed and have a dark brown color. The overall style of the sweater is casual and comfortable."", ""colour_family"": ""The image is of a beige turtleneck sweater. The sweater has a ribbed texture and is made of a soft, warm material. It has a high neckline and long sleeves. The sleeves are ribbed and have a dark brown color. The overall style of the sweater is casual and comfortable."", ""graphical_treatment"": ""The image is of a beige turtleneck sweater. The sweater has a ribbed texture and is made of a soft, warm material. It has a high neckline and long sleeves. The sleeves are ribbed and have a dark brown color. The overall style of the sweater is casual and comfortable.""}",false,true,true
Ladieswear || Dress || Dresses Ladies || Red || Solid,data\generated\n9\ladieswear_dress_dresses-ladies_red_solid\s0.35_seed42.png,0.35,42,25,0.8352795743942261,0.6613510417938232,0.9505268812179566,0.8402593493461609,true,0.8937718272209167,0.7506771087646484,0.9740213394165039,0.9010064125061035,true,true,0.7506771087646484,0.7542705535888672,false,0.7785730004310608,false,matched,0.2833333333333333,false,"{""product_type"": ""Dress."", ""colour_family"": ""Orange."", ""graphical_treatment"": ""Striped.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image is of a red and white striped dress. The dress has a square neckline with puff sleeves and a belt cinching the waist. The stripes are vertical and run horizontally across the dress, creating a striped pattern. The skirt of the dress is flared and falls below the knees. The fabric appears to be lightweight and flowy, perfect for a summer day."", ""colour_family"": ""The image is of a red and white striped dress. The dress has a square neckline with puff sleeves and a belt cinching the waist. The stripes are vertical and run horizontally across the dress, creating a striped pattern. The skirt of the dress is flared and falls below the knees. The fabric appears to be lightweight and flowy, perfect for a summer day."", ""graphical_treatment"": ""The image is of a red and white striped dress. The dress has a square neckline with puff sleeves and a belt cinching the waist. The stripes are vertical and run horizontally across the dress, creating a striped pattern. The skirt of the dress is flared and falls below the knees. The fabric appears to be lightweight and flowy, perfect for a summer day.""}",false,true,true
Ladieswear || Dress || Dresses Ladies || Red || Solid,data\generated\n9\ladieswear_dress_dresses-ladies_red_solid\s0.35_seed43.png,0.35,43,25,0.8558828902244567,0.7038336169719696,0.9505268812179566,0.8402593493461609,true,0.9130187034606934,0.8365831971168518,0.9740213394165039,0.9010064125061035,true,true,0.8365831971168518,0.7542705535888672,true,0.7785730004310608,true,matched,0.85,true,"{""product_type"": ""Dress."", ""colour_family"": ""Red."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image shows a red dress hanging on a wooden hanger against a plain white background. The dress has a square neckline with puff sleeves and a tie waist at the waist. It appears to be made of a lightweight fabric and has a flowy skirt that falls to the floor. The hanger is made of wood and is attached to the hanger with a hook."", ""colour_family"": ""The image shows a red dress hanging on a wooden hanger against a plain white background. The dress has a square neckline with puff sleeves and a tie waist at the waist. It appears to be made of a lightweight fabric and has a flowy skirt that falls to the floor. The hanger is made of wood and is attached to the hanger with a hook."", ""graphical_treatment"": ""The image shows a red dress hanging on a wooden hanger against a plain white background. The dress has a square neckline with puff sleeves and a tie waist at the waist. It appears to be made of a lightweight fabric and has a flowy skirt that falls to the floor. The hanger is made of wood and is attached to the hanger with a hook.""}",true,true,true
Ladieswear || Dress || Dresses Ladies || Red || Solid,data\generated\n9\ladieswear_dress_dresses-ladies_red_solid\s0.35_seed44.png,0.35,44,25,0.8813449549674988,0.7232677972316742,0.9505268812179566,0.8402593493461609,true,0.9366931915283203,0.8472558259963989,0.9740213394165039,0.9010064125061035,true,true,0.8472558259963989,0.7542705535888672,true,0.7785730004310608,true,matched,0.85,true,"{""product_type"": ""Dress."", ""colour_family"": ""Red."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image shows a red midi dress with puff sleeves and a tie waist. The dress is made of a lightweight fabric and has a flowy silhouette. It has a square neckline and short sleeves that are gathered at the shoulders. The waistline is cinched with a belt that is tied in a bow at the waist, creating a flattering silhouette. The skirt of the dress is flared and falls below the knees. The background is a plain grey color."", ""colour_family"": ""The image shows a red midi dress with puff sleeves and a tie waist. The dress is made of a lightweight fabric and has a flowy silhouette. It has a square neckline and short sleeves that are gathered at the shoulders. The waistline is cinched with a belt that is tied in a bow at the waist, creating a flattering silhouette. The skirt of the dress is flared and falls below the knees. The background is a plain grey color."", ""graphical_treatment"": ""The image shows a red midi dress with puff sleeves and a tie waist. The dress is made of a lightweight fabric and has a flowy silhouette. It has a square neckline and short sleeves that are gathered at the shoulders. The waistline is cinched with a belt that is tied in a bow at the waist, creating a flattering silhouette. The skirt of the dress is flared and falls below the knees. The background is a plain grey color.""}",true,true,true
Ladieswear || Dress || Dresses Ladies || Red || Solid,data\generated\n9\ladieswear_dress_dresses-ladies_red_solid\s0.35_seed45.png,0.35,45,25,0.8421028065681457,0.7083615016937256,0.9505268812179566,0.8402593493461609,true,0.8933683037757874,0.8113002181053162,0.9740213394165039,0.9010064125061035,true,true,0.8113002181053162,0.7542705535888672,true,0.7785730004310608,true,matched,0.5666666666666667,true,"{""product_type"": ""Dress."", ""colour_family"": ""Orange."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image is of a pink dress with a square neckline and puff sleeves. The dress has a tie waist at the waist, creating a flattering silhouette. The skirt of the dress is flared and falls below the knees. The fabric appears to be lightweight and flowy, with a subtle sheen. The waistline is cinched with a thin belt, adding a touch of elegance to the dress. The overall look is elegant and feminine."", ""colour_family"": ""The image is of a pink dress with a square neckline and puff sleeves. The dress has a tie waist at the waist, creating a flattering silhouette. The skirt of the dress is flared and falls below the knees. The fabric appears to be lightweight and flowy, with a subtle sheen. The waistline is cinched with a thin belt, adding a touch of elegance to the dress. The overall look is elegant and feminine."", ""graphical_treatment"": ""The image is of a pink dress with a square neckline and puff sleeves. The dress has a tie waist at the waist, creating a flattering silhouette. The skirt of the dress is flared and falls below the knees. The fabric appears to be lightweight and flowy, with a subtle sheen. The waistline is cinched with a thin belt, adding a touch of elegance to the dress. The overall look is elegant and feminine.""}",true,true,true
Ladieswear || Dress || Dresses Ladies || Red || Solid,data\generated\n9\ladieswear_dress_dresses-ladies_red_solid\s0.35_seed46.png,0.35,46,25,0.845757827758789,0.4366015756130219,0.9505268812179566,0.8402593493461609,true,0.8894250988960266,0.5537752509117126,0.9740213394165039,0.9010064125061035,true,true,0.5537752509117126,0.7542705535888672,false,0.7785730004310608,false,matched,0.85,true,"{""product_type"": ""Dress."", ""colour_family"": ""Red."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image shows a red dress on a mannequin stand. The dress has a square neckline and short sleeves with puff sleeves. It has a belt tied around the waist, creating a flattering silhouette. The skirt of the dress is knee-length and falls below the knees. The mannequins are standing on a black metal stand with a white background."", ""colour_family"": ""The image shows a red dress on a mannequin stand. The dress has a square neckline and short sleeves with puff sleeves. It has a belt tied around the waist, creating a flattering silhouette. The skirt of the dress is knee-length and falls below the knees. The mannequins are standing on a black metal stand with a white background."", ""graphical_treatment"": ""The image shows a red dress on a mannequin stand. The dress has a square neckline and short sleeves with puff sleeves. It has a belt tied around the waist, creating a flattering silhouette. The skirt of the dress is knee-length and falls below the knees. The mannequins are standing on a black metal stand with a white background.""}",true,true,true
Ladieswear || Dress || Dresses Ladies || Red || Solid,data\generated\n9\ladieswear_dress_dresses-ladies_red_solid\s0.35_seed47.png,0.35,47,25,0.8681935906410218,0.7404106879234313,0.9505268812179566,0.8402593493461609,true,0.918853223323822,0.8500533699989319,0.9740213394165039,0.9010064125061035,true,true,0.8500533699989319,0.7542705535888672,true,0.7785730004310608,true,matched,0.5666666666666667,true,"{""product_type"": ""Dress."", ""colour_family"": ""Orange."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image is of a red dress with puff sleeves. The dress has a square neckline and a tie waist at the waist. The skirt of the dress is flared and falls below the knees. The fabric appears to be lightweight and flowy, with a subtle sheen. The sleeves are gathered at the shoulders, creating a flattering silhouette. The waistline is cinched with a thin belt, adding a touch of elegance to the dress. The background is a plain"", ""colour_family"": ""The image is of a red dress with puff sleeves. The dress has a square neckline and a tie waist at the waist. The skirt of the dress is flared and falls below the knees. The fabric appears to be lightweight and flowy, with a subtle sheen. The sleeves are gathered at the shoulders, creating a flattering silhouette. The waistline is cinched with a thin belt, adding a touch of elegance to the dress. The background is a plain"", ""graphical_treatment"": ""The image is of a red dress with puff sleeves. The dress has a square neckline and a tie waist at the waist. The skirt of the dress is flared and falls below the knees. The fabric appears to be lightweight and flowy, with a subtle sheen. The sleeves are gathered at the shoulders, creating a flattering silhouette. The waistline is cinched with a thin belt, adding a touch of elegance to the dress. The background is a plain""}",true,true,true
Ladieswear || Dress || Dresses Ladies || Red || Solid,data\generated\n9\ladieswear_dress_dresses-ladies_red_solid\s0.35_seed48.png,0.35,48,25,0.8126577281951904,0.36239748895168306,0.9505268812179566,0.8402593493461609,true,0.8515791296958923,0.4970921277999878,0.9740213394165039,0.9010064125061035,true,true,0.4970921277999878,0.7542705535888672,false,0.7785730004310608,false,matched,0.85,true,"{""product_type"": ""Dress."", ""colour_family"": ""Red."", ""graphical_treatment"": ""Solid.""}",YY,true,true,0.5666666666666667,true,"{""product_type"": ""The image shows a young woman wearing a red midi dress. The dress has a square neckline with puff sleeves and a tie waist at the waist. The skirt of the dress is knee-length and falls below the knees. The woman is wearing strappy heels and has long brown hair styled in loose waves. She is standing in front of a plain grey background and is smiling at the camera."", ""colour_family"": ""The image shows a young woman wearing a red midi dress. The dress has a square neckline with puff sleeves and a tie waist at the waist. The skirt of the dress is knee-length and falls below the knees. The woman is wearing strappy heels and has long brown hair styled in loose waves. She is standing in front of a plain grey background and is smiling at the camera."", ""graphical_treatment"": ""The image shows a young woman wearing a red midi dress. The dress has a square neckline with puff sleeves and a tie waist at the waist. The skirt of the dress is knee-length and falls below the knees. The woman is wearing strappy heels and has long brown hair styled in loose waves. She is standing in front of a plain grey background and is smiling at the camera.""}",true,true,true
